epoch,open,high,low,close,volume
1724839200,2545.0,2545.3,2537.2,2540.1,5921
1724842800,2540.0,2540.3,2535.2,2536.0,7705
1724846400,2536.2,2536.3,2527.8,2535.3,17241
1724850000,2535.3,2545.5,2533.4,2541.1,21654
1724853600,2541.1,2543.9,2538.5,2542.2,11226
1724857200,2542.1,2545.0,2539.6,2540.8,9699
1724860800,2540.8,2541.1,2530.8,2536.4,9330
1724864400,2536.4,2540.8,2534.9,2539.9,7211
1724868000,2539.9,2542.6,2537.9,2542.4,5078
1724871600,2542.4,2544.0,2541.2,2542.0,4865
1724875200,2542.1,2543.1,2537.3,2539.0,2954
1724882400,2539.2,2542.2,2538.4,2540.4,0
1724886000,2540.3,2541.4,2539.7,2541.3,1023
1724889600,2541.3,2548.3,2541.2,2545.2,3763
1724893200,2545.4,2547.9,2544.8,2546.2,2713
1724896800,2546.2,2548.3,2544.6,2545.9,1947
1724900400,2545.7,2549.9,2545.4,2549.9,2005
1724904000,2549.7,2551.6,2548.7,2548.9,3588
1724907600,2548.9,2553.4,2546.9,2552.2,3984
1724911200,2552.1,2554.5,2549.5,2550.0,6157
1724914800,2550.1,2552.2,2548.2,2552.2,4676
1724918400,2552.3,2553.4,2548.2,2550.3,6586
1724922000,2550.4,2557.8,2549.1,2556.1,6182
1724925600,2556.2,2557.6,2554.1,2556.4,6746
1724929200,2556.5,2556.6,2552.3,2553.3,5467
1724932800,2553.2,2554.0,2536.5,2542.4,20416
1724936400,2542.5,2552.6,2541.3,2550.1,16393
1724940000,2550.0,2555.8,2547.5,2555.6,17958
1724943600,2555.6,2559.1,2552.0,2556.1,10423
1724947200,2556.1,2560.1,2550.6,2558.7,9114
1724950800,2558.7,2562.2,2556.8,2559.2,9405
1724954400,2559.4,2559.9,2554.2,2556.5,7596
1724958000,2556.3,2558.3,2554.1,2554.4,3785
1724961600,2554.5,2555.6,2554.0,2554.6,1755
1724968800,2553.6,2554.8,2553.3,2554.0,0
1724972400,2553.9,2554.0,2551.9,2552.6,1151
1724976000,2552.6,2552.6,2549.9,2551.0,2342
1724979600,2551.0,2553.6,2547.8,2549.5,4779
1724983200,2549.4,2551.3,2547.4,2549.4,4164
1724986800,2549.4,2550.4,2545.8,2547.1,2402
1724990400,2546.9,2548.1,2545.7,2546.8,2683
1724994000,2546.8,2549.7,2545.9,2547.2,4488
1724997600,2547.1,2557.6,2546.5,2550.7,12149
1725001200,2550.6,2554.3,2550.4,2552.5,4696
1725004800,2552.5,2559.8,2552.1,2556.0,6608
1725008400,2555.9,2560.1,2555.7,2557.2,4412
1725012000,2557.3,2557.8,2548.1,2548.6,7053
1725015600,2548.6,2554.9,2548.2,2552.7,5540
1725019200,2552.6,2558.1,2549.5,2553.0,11339
1725022800,2553.0,2553.0,2546.1,2549.0,13307
1725026400,2548.8,2551.4,2539.3,2542.1,19477
1725030000,2542.1,2542.6,2533.0,2535.3,18886
1725033600,2535.2,2538.8,2529.2,2530.3,13046
1725037200,2530.3,2533.0,2526.6,2532.1,13325
1725040800,2532.2,2537.2,2531.9,2534.9,6979
1725044400,2534.8,2536.6,2530.8,2534.7,5417
1725048000,2534.8,2536.1,2534.4,2535.9,2276
1725228000,2536.0,2536.8,2531.6,2535.4,1311
1725231600,2535.4,2535.7,2533.9,2535.1,2038
1725235200,2535.1,2537.2,2533.3,2533.6,1352
1725238800,2533.5,2537.1,2529.1,2530.4,3862
1725242400,2530.3,2530.7,2522.1,2524.0,6292
1725246000,2523.8,2528.4,2523.5,2528.4,2276
1725336000,2526.4,2528.7,2525.5,2527.7,1455
